Data,Time,LabName,WaterTemp,pH,DissolveOxygen,TotalNitrogen,Phosphorus,TotalOrganicCarbons,Phenol,Cyan
20210410,0.041666667,선유,14.7,7.3,9.3,2.98,0.061,2.6,0,0
20210410,0.041666667,노량진,14.4,7.3,9,2.775,0.052,2.2,0,0
20210409,1,탄천,16.8,6.9,5.7,7.86,0.085,4,0,0
20210409,1,중랑천,17.3,7.3,7.5,5.8,0.14,4.4,0,0
20210409,1,안양천,17.2,6.9,4.5,8.71,0.225,5.5,0,0
20210409,1,선유,14.7,7.3,9.4,2.96,0.062,2.2,0,0
20210409,1,노량진,14.4,7.3,9,2.85,0.05,2.3,0,0
20210409,0.958333333,탄천,17.3,6.9,5.8,7.78,0.085,4.1,0,0
20210409,0.958333333,중랑천,17.7,7.3,7.8,5.8,0.14,4.2,0,0
20210409,0.958333333,안양천,17.8,6.9,4.1,8.83,0.26,5.7,0,0
20210409,0.958333333,선유,14.8,7.3,9.6,2.9,0.064,2.6,0,0
20210409,0.958333333,노량진,14.5,7.3,9,2.85,0.058,2.4,0,0
20210409,0.916666667,탄천,17.8,6.9,5.8,7.78,0.085,4.3,0,0
20210409,0.916666667,중랑천,18,7.3,8.2,5.8,0.14,4.2,0,0
20210409,0.916666667,안양천,18.5,6.9,3.9,8.93,0.245,5.8,0,0
20210409,0.916666667,선유,14.6,7.3,9.5,2.88,0.065,2.6,0,0
20210409,0.916666667,노량진,14.6,7.3,9.2,2.825,0.06,2.2,0,0
20210409,0.875,탄천,18.3,6.9,6,7.78,0.08,4,0,0
20210409,0.875,중랑천,18.2,7.3,8.4,5.8,0.14,4.2,0,0
20210409,0.875,안양천,19,6.9,3.4,9.65,0.28,5.9,0,0
20210409,0.875,선유,14.7,7.4,9.8,2.92,0.064,2.5,0,0
20210409,0.875,노량진,15,7.4,9.5,2.8,0.058,2.3,0,0
20210409,0.833333333,탄천,18.7,6.9,6.1,7.68,0.085,4,0,0
20210409,0.833333333,중랑천,18.3,7.3,8.6,5.8,0.14,4.2,0,0
20210409,0.833333333,안양천,20,6.9,4.1,10.01,0.23,6.1,0,0
20210409,0.833333333,선유,15.3,7.3,10.5,3.06,0.066,2.2,0,0
20210409,0.833333333,노량진,15.3,7.4,9.6,2.7,0.052,2.2,0,0
20210409,0.791666667,탄천,19.2,6.9,6.4,7.42,0.095,3.9,0,0
20210409,0.791666667,중랑천,18.2,7.3,8.7,5.8,0.14,4.6,0,0
20210409,0.791666667,안양천,20.8,6.9,4.5,9.08,0.255,5.7,0,0
20210409,0.791666667,선유,15.5,7.3,9.9,3.06,0.061,2.5,0,0
20210409,0.791666667,노량진,15.7,7.4,9.7,2.7,0.056,2.2,0,0
20210409,0.75,탄천,19.6,6.9,6.5,7.34,0.085,4.2,0,0
20210409,0.75,중랑천,18,7.3,8.6,5.3,0.14,4.1,0,0
20210409,0.75,안양천,21.4,6.9,4.3,8.91,0.21,5.3,0,0
20210409,0.75,선유,15.9,7.3,9.9,3.08,0.063,2.5,0,0
20210409,0.75,노량진,16,7.4,9.8,2.75,0.056,2.2,0,0
20210409,0.708333333,탄천,19.8,6.9,6.7,7.3,0.08,4,0,0
20210409,0.708333333,중랑천,17.6,7.3,8.7,5.3,0.14,4.1,0,0
20210409,0.708333333,안양천,21.5,6.9,4.5,10.03,0.2,5.7,0,0
20210409,0.708333333,선유,16.1,7.3,9.9,3.16,0.056,2.4,0,0
20210409,0.708333333,노량진,15.5,7.3,9.5,2.675,0.042,2.2,0,0
20210409,0.666666667,탄천,19.6,6.9,6.7,7.08,0.085,4,0,0
20210409,0.666666667,중랑천,17,7.3,8.5,5.3,0.14,4,0,0
20210409,0.666666667,안양천,21.2,6.9,4.3,9.44,0.22,5.7,0,0
20210409,0.666666667,선유,15.9,7.3,9.8,2.92,0.059,2.4,0,0
20210409,0.666666667,노량진,15.3,7.3,9.3,2.675,0.048,2.3,0,0
20210409,0.625,탄천,19.3,7,6.8,6.98,0.095,3.9,0,0
20210409,0.625,중랑천,16.4,7.2,8.3,5.3,0.14,4.2,0,0
20210409,0.625,안양천,20.6,6.9,4.7,9.36,0.15,5.5,0,0
20210409,0.625,선유,,,,,,,0,0
20210409,0.625,노량진,15.1,7.3,9.3,2.675,0.05,2.2,0,0
20210409,0.583333333,탄천,18.6,7,6.8,6.9,0.08,4,0,0
20210409,0.583333333,중랑천,15.7,7.2,8.1,5.5,0.14,4.1,0,0
20210409,0.583333333,안양천,19.3,6.9,4.7,8.85,0.14,7.7,0,0
20210409,0.583333333,선유,,,,,,,0,0
20210409,0.583333333,노량진,15.1,7.3,9.3,2.75,0.042,2.2,0,0
20210409,0.541666667,탄천,17.5,7,6.8,6.66,0.1,3.8,0,0
20210409,0.541666667,중랑천,15.2,7.2,7.8,5.5,0.14,4.1,0,0
20210409,0.541666667,안양천,18,6.9,5.2,6.39,0.13,5.5,0,0
20210409,0.541666667,선유,14.6,7.3,10.1,2.92,0.054,2.3,0,0
20210409,0.541666667,노량진,14.8,7.3,9.3,2.6,0.044,2.3,0,0
20210409,0.5,탄천,16.3,7,6.8,6.2,0.08,3.6,0,0
20210409,0.5,중랑천,14.6,7.2,7.6,5.5,0.14,4.1,0,0
20210409,0.5,안양천,,,,,,,0,0
20210409,0.5,선유,14.2,7.3,9.9,2.8,0.055,3.5,0,0
20210409,0.5,노량진,14.3,7.3,9.4,2.575,0.048,2.2,0,0
20210409,0.458333333,탄천,15.3,7,6.9,6.14,0.08,3.6,0,0
20210409,0.458333333,중랑천,14.3,7.2,7.2,5.5,0.14,4.2,0,0
20210409,0.458333333,안양천,,,,,,,0,0
20210409,0.458333333,선유,14,7.3,9.8,2.84,0.056,2.6,0,0
20210409,0.458333333,노량진,13.9,7.4,9.4,2.6,0.052,2,0,0
20210409,0.416666667,탄천,14.6,7,6.7,6.68,0.1,3.6,0,0
20210409,0.416666667,중랑천,14.1,7.2,7,5.3,0.14,4,0,0
20210409,0.416666667,안양천,14,6.9,4.6,9.39,0.13,6.5,0,0
20210409,0.416666667,선유,14,7.2,9.5,2.82,0.055,2.5,0,0
20210409,0.416666667,노량진,,,,,,,0,0
20210409,0.375,탄천,14.2,7,6.5,6.72,0.08,3.6,0,0
20210409,0.375,중랑천,14.2,7.2,6.7,5.3,0.14,4.4,0,0
20210409,0.375,안양천,13.6,6.9,4.4,9.85,0.16,6.5,0,0
20210409,0.375,선유,14,7.2,9.3,2.82,0.052,3.4,0,0
20210409,0.375,노량진,,,,,,,0,0
20210409,0.333333333,탄천,14.2,7,6.2,6.86,0.085,3.8,0,0
20210409,0.333333333,중랑천,14.5,7.2,6.6,5.3,0.14,5.5,0,0
20210409,0.333333333,안양천,13.5,6.9,4.8,9.32,0.14,6.4,0,0
20210409,0.333333333,선유,14.1,7.2,9.4,2.8,0.055,2.4,0,0
20210409,0.333333333,노량진,13.7,7.3,9,2.775,0.048,2.3,0,0
20210409,0.291666667,탄천,14.5,6.9,6,7.08,0.085,4,0,0
20210409,0.291666667,중랑천,15,7.2,6.4,5.3,0.14,4.1,0,0
20210409,0.291666667,안양천,13.6,6.9,4.8,9.33,0.135,6.5,0,0
20210409,0.291666667,선유,14.1,7.2,9.4,2.84,0.055,2.9,0,0
20210409,0.291666667,노량진,13.7,7.3,9,2.85,0.042,2.2,0,0
20210409,0.25,탄천,14.7,6.9,5.9,7.36,0.08,4.3,0,0
20210409,0.25,중랑천,15.4,7.2,6.5,5.2,0.14,4.6,0,0
20210409,0.25,안양천,13.7,6.9,4.7,9.02,0.12,6.5,0,0
20210409,0.25,선유,14.2,7.3,9.5,2.78,0.053,3.4,0,0
20210409,0.25,노량진,13.8,7.3,9.1,2.925,0.044,2.2,0,0
20210409,0.208333333,탄천,15,6.9,5.9,7.44,0.095,4.3,0,0
20210409,0.208333333,중랑천,15.7,7.2,6.4,5.2,0.14,4.1,0,0
20210409,0.208333333,안양천,13.9,6.9,4.6,8.88,0.14,6.5,0,0
20210409,0.208333333,선유,14.2,7.3,9.6,2.8,0.055,2.5,0,0
20210409,0.208333333,노량진,13.8,7.3,9,2.775,0.048,2.3,0,0
20210409,0.166666667,탄천,15.3,6.9,5.9,7.52,0.085,4.3,0,0
20210409,0.166666667,중랑천,16.1,7.2,6.5,5.2,0.14,4.2,0,0
20210409,0.166666667,안양천,14.2,6.9,4.6,9.11,0.14,6.4,0,0
20210409,0.166666667,선유,14.2,7.3,9.7,2.74,0.052,2.5,0,0
20210409,0.166666667,노량진,14,7.3,9,2.875,0.048,2.3,0,0
20210409,0.125,탄천,15.5,6.9,5.9,7.54,0.095,4.1,0,0
20210409,0.125,중랑천,16.2,7.2,6.5,5.2,0.14,4.3,0,0
20210409,0.125,안양천,14.5,6.9,4.4,8.24,0.155,6.5,0,0
20210409,0.125,선유,14.3,7.2,9.7,2.86,0.054,2.3,0,0
20210409,0.125,노량진,14.1,7.3,9.1,2.85,0.048,2.1,0,0
20210409,0.083333333,탄천,15.7,6.9,5.9,7.52,0.1,4.4,0,0
20210409,0.083333333,중랑천,16.4,7.2,6.7,5.2,0.14,4.3,0,0
20210409,0.083333333,안양천,14.9,6.9,4.3,8.78,0.175,6.5,0,0
20210409,0.083333333,선유,14.3,7.2,9.7,2.78,0.049,2.5,0,0
20210409,0.083333333,노량진,14.1,7.3,9.2,2.95,0.044,2.2,0,0
20210409,0.041666667,탄천,15.9,6.9,5.9,7.56,0.085,4,0,0
20210409,0.041666667,중랑천,16.6,7.2,6.9,5.2,0.14,4.3,0,0
20210409,0.041666667,안양천,15.4,6.9,4.3,9.08,0.21,6.8,0,0
20210409,0.041666667,선유,14.3,7.2,9.6,2.76,0.052,2.5,0,0
20210409,0.041666667,노량진,14.2,7.3,9.3,2.85,0.058,2.2,0,0
20210408,1,탄천,16.2,6.9,5.9,7.44,0.085,4,0,0
20210408,1,중랑천,16.9,7.2,7.2,5.2,0.14,4.2,0,0
20210408,1,안양천,16,6.9,4.3,10.23,0.205,7,0,0
20210408,1,선유,14.3,7.2,9.6,2.8,0.052,2.9,0,0
20210408,1,노량진,14.3,7.4,9.4,2.75,0.048,2.4,0,0
20210408,0.958333333,탄천,16.6,6.9,6,7.56,0.085,3.8,0,0
20210408,0.958333333,중랑천,17.3,7.2,7.4,5.2,0.14,4.2,0,0
20210408,0.958333333,안양천,16.7,6.9,4.1,8.82,0.305,6.9,0,0
20210408,0.958333333,선유,14.4,7.2,9.6,2.84,0.05,2.5,0,0
20210408,0.958333333,노량진,14.3,7.4,9.4,2.8,0.048,2.3,0,0
20210408,0.916666667,탄천,16.9,6.9,6,7.36,0.095,4,0,0
20210408,0.916666667,중랑천,17.7,7.3,7.8,5,0.14,4.2,0,0
20210408,0.916666667,안양천,17.4,6.9,3.7,8.65,0.325,7,0,0
20210408,0.916666667,선유,14.3,7.2,9.5,2.82,0.053,2.4,0,0
20210408,0.916666667,노량진,14.4,7.4,9.5,2.85,0.058,2.2,0,0
20210408,0.875,탄천,17.3,6.9,6.2,7.62,0.08,4.2,0,0
20210408,0.875,중랑천,18,7.3,8.1,5,0.14,4.5,0,0
20210408,0.875,안양천,18.2,6.9,3.5,8.1,0.295,7,0,0
20210408,0.875,선유,14.3,7.2,9.6,2.94,0.056,2.5,0,0
20210408,0.875,노량진,14.5,7.4,9.7,2.9,0.056,2.4,0,0
20210408,0.833333333,탄천,17.9,6.9,6.3,7.54,0.1,4,0,0
20210408,0.833333333,중랑천,18.2,7.3,8.3,5,0.14,4.3,0,0
20210408,0.833333333,안양천,19.1,6.9,3.3,8.92,0.265,7,0,0
20210408,0.833333333,선유,14.5,7.2,9.7,2.86,0.059,2.6,0,0
20210408,0.833333333,노량진,14.7,7.4,9.9,2.825,0.052,2.3,0,0
20210408,0.791666667,탄천,18.5,6.9,6.5,7.32,0.1,4.2,0,0
20210408,0.791666667,중랑천,18.3,7.3,8.5,5,0.14,4,0,0
20210408,0.791666667,안양천,19.9,6.9,3.5,9.02,0.25,6.8,0,0
20210408,0.791666667,선유,14.5,7.2,9.8,2.76,0.052,2.5,0,0
20210408,0.791666667,노량진,14.8,7.4,9.9,2.75,0.044,2.2,0,0
20210408,0.75,탄천,19,6.9,6.6,6.96,0.1,4.1,0,0
20210408,0.75,중랑천,18.1,7.3,8.6,5.2,0.14,3.7,0,0
20210408,0.75,안양천,20.5,6.9,3.2,8.67,0.235,6.9,0,0
20210408,0.75,선유,14.5,7.2,9.8,2.78,0.054,2.5,0,0
20210408,0.75,노량진,14.9,7.5,10.1,2.8,0.042,2.3,0,0
20210408,0.708333333,탄천,19.4,7,6.7,6.9,0.1,3.7,0,0
20210408,0.708333333,중랑천,17.9,7.2,8.6,6.4,0.14,3.7,0,0
20210408,0.708333333,안양천,20.8,6.9,3.7,8.27,0.18,6.5,0,0
20210408,0.708333333,선유,14.5,7.2,9.7,2.86,0.058,2.5,0,0
20210408,0.708333333,노량진,15,7.5,10.1,2.8,0.042,2.4,0,0
20210408,0.666666667,탄천,19.3,6.9,6.8,6.68,0.1,3.5,0,0
20210408,0.666666667,중랑천,17.3,7.2,8.4,,,3.7,0,0
20210408,0.666666667,안양천,20.7,6.9,3.7,8.37,0.165,6.7,0,0
20210408,0.666666667,선유,14.7,7.2,9.7,2.84,0.053,2.5,0,0
20210408,0.666666667,노량진,15.1,7.5,10.3,2.7,0.036,2.3,0,0
20210408,0.625,탄천,,,,,,,0,0
20210408,0.625,중랑천,16.7,7.2,8.2,,,3.9,0,0
20210408,0.625,안양천,20.3,6.9,3.6,9.64,0.15,6.5,0,0
20210408,0.625,선유,14.6,7.2,9.6,2.88,0.054,2.6,0,0
20210408,0.625,노량진,15.1,7.4,10,2.8,0.034,2.2,0,0
20210408,0.583333333,탄천,,,,,,3.1,0,0
20210408,0.583333333,중랑천,16.1,7.2,8,,,,0,0
20210408,0.583333333,안양천,19.5,6.9,4,9.07,0.135,6.5,0,0
20210408,0.583333333,선유,14.6,7.2,9.5,2.84,0.056,2.4,0,0
20210408,0.583333333,노량진,14.9,7.4,9.9,2.675,0.036,2.4,0,0
20210408,0.541666667,탄천,,,,,,3.2,0,0
20210408,0.541666667,중랑천,15.6,7.2,7.7,,,,0,0
20210408,0.541666667,안양천,18.1,6.9,4.2,8.96,0.13,6.4,0,0
20210408,0.541666667,선유,14.5,7.2,9.4,2.88,0.054,2.6,0,0
20210408,0.541666667,노량진,14.6,7.4,9.8,2.7,0.034,2.4,0,0
20210408,0.5,탄천,,,,,,3.2,0,0
20210408,0.5,중랑천,15.1,7.2,7.4,,,3.6,0,0
20210408,0.5,안양천,16.6,6.9,4.5,9.19,0.13,6.4,0,0
20210408,0.5,선유,14.5,7.2,9.4,2.88,0.053,2.6,0,0
20210408,0.5,노량진,14.3,7.4,9.7,2.525,0.05,2.3,0,0
20210408,0.458333333,탄천,15.9,7,6.3,6.44,0.08,3.2,0,0
20210408,0.458333333,중랑천,14.7,7.2,7,,,3.5,0,0
20210408,0.458333333,안양천,15.3,6.9,4.4,8.84,0.14,6.6,0,0
20210408,0.458333333,선유,14.2,7.2,9.2,2.86,0.053,2.6,0,0
20210408,0.458333333,노량진,13.6,7.3,9.3,2.5,0.042,2.2,0,0
20210408,0.416666667,탄천,15.2,7,6.2,6.08,0.08,3.2,0,0
20210408,0.416666667,중랑천,14.5,7.2,6.7,,,3.5,0,0
20210408,0.416666667,안양천,14.5,6.9,4.6,7.59,0.165,6.6,0,0
20210408,0.416666667,선유,14.2,7.2,9.2,2.92,0.051,2.4,0,0
20210408,0.416666667,노량진,13.5,7.3,9.4,2.55,0.04,2.2,0,0
20210408,0.375,탄천,14.8,7,6,6.22,0.085,3.3,0,0
20210408,0.375,중랑천,14.6,7.1,6.4,,,3.4,0,0
20210408,0.375,안양천,14.2,6.9,4.5,8.69,0.165,6.5,0,0
20210408,0.375,선유,14.1,7.2,9.1,2.98,0.054,2.6,0,0
20210408,0.375,노량진,13.4,7.3,9.3,2.575,0.042,2.1,0,0
20210408,0.333333333,탄천,14.8,7,5.8,6.38,0.08,3.2,0,0
20210408,0.333333333,중랑천,15,7.1,6.3,,,3.5,0,0
20210408,0.333333333,안양천,14.2,6.9,4.4,7.45,0.145,6.5,0,0
20210408,0.333333333,선유,14.1,7.2,9,2.96,0.049,2.5,0,0
20210408,0.333333333,노량진,13.4,7.3,9.1,2.55,0.042,2.1,0,0
20210408,0.291666667,탄천,15,7,5.7,6.6,0.095,3.2,0,0
20210408,0.291666667,중랑천,15.4,7.1,6.2,,,3.5,0,0
20210408,0.291666667,안양천,14.4,6.9,4.2,9.3,0.185,6.5,0,0
20210408,0.291666667,선유,14.2,7.2,9.1,2.94,0.048,2.5,0,0
20210408,0.291666667,노량진,13.4,7.3,9,2.65,0.048,2.3,0,0
20210408,0.25,탄천,15.4,6.9,5.6,6.78,0.085,3.2,0,0
20210408,0.25,중랑천,15.9,7.1,6.2,,,3.7,0,0
20210408,0.25,안양천,14.6,6.9,4.2,8.96,0.135,6.4,0,0
20210408,0.25,선유,14.2,7.2,9.2,2.84,0.05,2.5,0,0
20210408,0.25,노량진,13.4,7.3,9.1,2.475,0.044,2.3,0,0
20210408,0.208333333,탄천,15.7,6.9,5.6,7.4,0.085,3.2,0,0
20210408,0.208333333,중랑천,16.2,7.1,6.1,,,3.5,0,0
20210408,0.208333333,안양천,14.7,6.9,4.2,8.68,0.155,6.4,0,0
20210408,0.208333333,선유,14.2,7.2,9.3,2.86,0.052,2.3,0,0
20210408,0.208333333,노량진,13.4,7.3,9.3,2.525,0.042,2.2,0,0
20210408,0.166666667,탄천,16,6.9,5.6,7.28,0.095,3.2,0,0
20210408,0.166666667,중랑천,16.4,7.1,6.2,,,3.5,0,0
20210408,0.166666667,안양천,15,6.9,4.1,9.04,0.18,6.5,0,0
20210408,0.166666667,선유,14.3,7.2,9.3,2.78,0.052,2.5,0,0
20210408,0.166666667,노량진,13.5,7.3,9.4,2.425,0.042,2.2,0,0
20210408,0.125,탄천,16.2,6.9,5.6,7.38,0.095,3.1,0,0
20210408,0.125,중랑천,16.7,7.1,6.1,,,3.6,0,0
20210408,0.125,안양천,15.4,6.9,3.9,9.04,0.2,6.6,0,0
20210408,0.125,선유,14.4,7.2,9.4,2.78,0.05,2.4,0,0
20210408,0.125,노량진,13.6,7.3,9.2,2.525,0.048,2.2,0,0
20210408,0.083333333,탄천,16.5,6.9,5.5,7.36,0.095,3.2,0,0
20210408,0.083333333,중랑천,16.9,7.1,6.3,,,4.1,0,0
20210408,0.083333333,안양천,15.8,6.9,3.8,9.21,0.205,6.6,0,0
20210408,0.083333333,선유,14.4,7.2,9.4,2.72,0.051,2.5,0,0
20210408,0.083333333,노량진,13.6,7.3,9.2,2.475,0.044,2,0,0
20210408,0.041666667,탄천,16.8,6.9,5.6,7.52,0.1,3.4,0,0
20210408,0.041666667,중랑천,17.1,7.1,6.4,,,4.4,0,0
20210408,0.041666667,안양천,16.2,6.9,3.5,8.82,0.235,6.7,0,0
20210408,0.041666667,선유,14.5,7.2,9.6,2.74,0.049,2.5,0,0
20210408,0.041666667,노량진,13.6,7.3,9.3,2.625,0.056,2.3,0,0
20210407,1,탄천,17.1,6.9,5.6,7.64,0.085,3.1,0,0
20210407,1,중랑천,17.2,7.2,6.7,,,4.2,0,0
20210407,1,안양천,16.7,6.9,3.6,8.43,0.22,6.5,0,0
20210407,1,선유,14.5,7.2,9.6,2.78,0.049,2.9,0,0
20210407,1,노량진,13.7,7.3,9.3,2.575,0.04,2.2,0,0
20210407,0.958333333,탄천,17.4,6.9,5.7,7.56,0.1,3.2,0,0
20210407,0.958333333,중랑천,17.6,7.2,6.8,,,4.9,0,0
20210407,0.958333333,안양천,17.4,6.9,3.7,7.37,0.22,6.5,0,0
20210407,0.958333333,선유,14.4,7.2,9.5,2.8,0.048,2.5,0,0
20210407,0.958333333,노량진,13.7,7.3,9.5,2.575,0.042,2.2,0,0
20210407,0.916666667,탄천,17.7,6.9,5.7,7.62,0.095,3.3,0,0
20210407,0.916666667,중랑천,17.9,7.2,7.1,,,4.3,0,0
20210407,0.916666667,안양천,17.9,6.9,3.5,7.88,0.285,6.5,0,0
20210407,0.916666667,선유,14.4,7.2,9.6,2.66,0.05,2.5,0,0
20210407,0.916666667,노량진,13.8,7.4,9.6,2.475,0.042,2.2,0,0
20210407,0.875,탄천,18.1,6.9,5.8,7.56,0.095,3.2,0,0
20210407,0.875,중랑천,18.1,7.2,7.2,,,3.9,0,0
20210407,0.875,안양천,18.6,6.9,3.5,8.08,0.235,6.9,0,0
20210407,0.875,선유,14.4,7.3,9.7,2.64,0.049,3.8,0,0
20210407,0.875,노량진,13.8,7.4,9.5,2.475,0.052,2.2,0,0
20210407,0.833333333,탄천,18.5,6.9,6,7.54,0.095,3.2,0,0
20210407,0.833333333,중랑천,18.1,7.2,7.6,,,4,0,0
20210407,0.833333333,안양천,19.4,6.8,3.2,7.68,0.265,6.7,0,0
20210407,0.833333333,선유,14.4,7.3,9.8,2.6,0.053,2.3,0,0
20210407,0.833333333,노량진,13.9,7.4,9.6,2.475,0.042,2.5,0,0
20210407,0.791666667,탄천,19.1,7,6.2,7.28,0.1,3.2,0,0
20210407,0.791666667,중랑천,18.2,7.2,7.8,,,4.1,0,0
20210407,0.791666667,안양천,20.3,6.9,4,7.29,0.305,6.5,0,0
20210407,0.791666667,선유,14.5,7.3,9.9,2.58,0.053,2.4,0,0
20210407,0.791666667,노량진,14,7.4,9.5,2.425,0.042,2.4,0,0
20210407,0.75,탄천,19.5,7,6.3,7.18,0.095,3.2,0,0
20210407,0.75,중랑천,18.1,7.2,8,,,3.7,0,0
20210407,0.75,안양천,20.9,6.9,4.2,7.03,0.175,6.5,0,0
20210407,0.75,선유,14.6,7.3,9.9,2.54,0.051,3,0,0
20210407,0.75,노량진,14.3,7.4,9.8,2.475,0.036,2.2,0,0
20210407,0.708333333,탄천,19.7,7,6.4,7.04,0.085,3.7,0,0
20210407,0.708333333,중랑천,17.9,7.2,8.1,,,3.8,0,0
20210407,0.708333333,안양천,21.1,6.9,4,7.12,0.195,6.5,0,0
20210407,0.708333333,선유,14.7,7.3,9.9,2.58,0.055,2.2,0,0
20210407,0.708333333,노량진,14.5,7.4,9.8,2.575,0.036,2.2,0,0
20210407,0.666666667,탄천,19.7,6.9,6.4,6.96,0.095,3.2,0,0
20210407,0.666666667,중랑천,,,,,,4.1,0,0
20210407,0.666666667,안양천,20.9,6.9,4.1,6.97,0.18,6.6,0,0
20210407,0.666666667,선유,14.7,7.3,9.9,2.68,0.049,2.8,0,0
20210407,0.666666667,노량진,14.6,7.4,9.9,2.55,0.036,2.6,0,0
20210407,0.625,탄천,19.5,7,6.5,6.94,0.085,3.7,0,0
20210407,0.625,중랑천,,,,,,3.5,0,0
20210407,0.625,안양천,20.3,6.9,4.3,7.51,0.15,6.3,0,0
20210407,0.625,선유,14.8,7.2,9.8,2.52,0.053,2.5,0,0
20210407,0.625,노량진,14.6,7.4,9.8,2.575,0.034,2.2,0,0
20210407,0.583333333,탄천,18.9,7,6.5,6.86,0.085,3.2,0,0
20210407,0.583333333,중랑천,,,,,,3.5,0,0
20210407,0.583333333,안양천,19.2,6.9,4.2,7.54,0.135,6.5,0,0
20210407,0.583333333,선유,14.6,7.2,9.6,2.64,0.053,2.3,0,0
20210407,0.583333333,노량진,14.7,7.4,9.9,2.525,0.042,2.2,0,0
20210407,0.541666667,탄천,18.1,7,6.5,6.44,0.095,3.3,0,0
20210407,0.541666667,중랑천,,,,,,3.5,0,0
20210407,0.541666667,안양천,18,6.9,4.7,10.12,0.145,6.4,0,0
20210407,0.541666667,선유,14.3,7.2,9.4,2.62,0.052,2.2,0,0
20210407,0.541666667,노량진,14.4,7.4,9.8,2.525,0.036,2.1,0,0
20210407,0.5,탄천,17,7,6.5,6.26,0.105,3.4,0,0
20210407,0.5,중랑천,14.9,7.1,7.3,,,3.4,0,0
20210407,0.5,안양천,16.6,6.9,4.9,8.56,0.11,6.5,0,0
20210407,0.5,선유,14.2,7.2,9.2,2.6,0.055,2.4,0,0
20210407,0.5,노량진,14.2,7.4,9.9,2.4,0.036,2.2,0,0
20210407,0.458333333,탄천,16,7.1,6.5,5.94,0.085,3.4,0,0
20210407,0.458333333,중랑천,14.6,7.1,7.1,,,3.5,0,0
20210407,0.458333333,안양천,15.4,6.9,4.6,8.18,0.14,6.3,0,0
20210407,0.458333333,선유,13.9,7.2,9.1,2.58,0.057,2.2,0,0
20210407,0.458333333,노량진,13.7,7.4,9.9,2.4,0.042,2.1,0,0
20210407,0.416666667,탄천,15.3,7,6.4,5.88,0.095,3.4,0,0
20210407,0.416666667,중랑천,14.5,7.1,6.9,,,3.5,0,0
20210407,0.416666667,안양천,14.6,6.9,4.9,8.29,0.15,6.4,0,0
20210407,0.416666667,선유,13.7,7.2,9,2.68,0.06,2.2,0,0
20210407,0.416666667,노량진,13.5,7.4,9.8,2.35,0.042,2.1,0,0
20210407,0.375,탄천,14.8,7,6.3,5.94,0.115,3.5,0,0
20210407,0.375,중랑천,14.6,7.1,6.6,,,3.6,0,0
20210407,0.375,안양천,14.2,6.9,4.8,7.58,0.14,6.2,0,0
20210407,0.375,선유,13.6,7.2,8.8,2.68,0.055,2.7,0,0
20210407,0.375,노량진,13.3,7.4,9.6,2.5,0.044,2.3,0,0
20210407,0.333333333,탄천,14.7,7,6.1,6.2,0.095,3.6,0,0
20210407,0.333333333,중랑천,14.9,7.1,6.6,,,3.3,0,0
20210407,0.333333333,안양천,14.2,6.9,4.7,7.87,0.165,6.5,0,0
20210407,0.333333333,선유,13.6,7.2,8.8,2.64,0.055,2.3,0,0
20210407,0.333333333,노량진,13.3,7.4,9.7,2.55,0.042,2.2,0,0
20210407,0.291666667,탄천,15,7,6,6.56,0.095,3.8,0,0
20210407,0.291666667,중랑천,15.3,7.1,6.3,,,3.7,0,0
20210407,0.291666667,안양천,14.3,6.9,4.9,7.39,0.205,6.6,0,0
20210407,0.291666667,선유,13.6,7.2,8.8,2.62,0.059,2.5,0,0
20210407,0.291666667,노량진,13.1,7.3,9.3,2.575,0.048,2.2,0,0
20210407,0.25,탄천,15.3,7,5.9,6.78,0.095,3.9,0,0
20210407,0.25,중랑천,15.6,7.1,6.3,,,3.7,0,0
20210407,0.25,안양천,14.5,6.9,4.4,7.58,0.16,6.4,0,0
20210407,0.25,선유,13.6,7.2,8.8,2.62,0.052,2.4,0,0
20210407,0.25,노량진,13.2,7.3,9.2,2.625,0.048,2.1,0,0
20210407,0.208333333,탄천,15.6,6.9,5.9,6.94,0.085,3.8,0,0
20210407,0.208333333,중랑천,16,7.1,6.2,,,3.6,0,0
20210407,0.208333333,안양천,14.7,6.9,5.1,8.64,0.16,6.4,0,0
20210407,0.208333333,선유,13.6,7.2,8.9,2.62,0.052,2.5,0,0
20210407,0.208333333,노량진,13.2,7.3,9.3,2.7,0.05,2.3,0,0
20210407,0.166666667,탄천,15.9,6.9,5.8,7.18,0.085,3.9,0,0
20210407,0.166666667,중랑천,16.2,7.1,6.2,,,3.8,0,0
20210407,0.166666667,안양천,15,6.9,5,7.85,0.21,6.5,0,0
20210407,0.166666667,선유,13.7,7.2,8.9,2.6,0.051,2.4,0,0
20210407,0.166666667,노량진,13.3,7.3,9.5,2.675,0.048,2.2,0,0
20210407,0.125,탄천,16.1,6.9,5.9,7.12,0.1,3.7,0,0
20210407,0.125,중랑천,16.4,7.1,6,,,4.9,0,0
20210407,0.125,안양천,15.3,6.9,4.7,7.96,0.165,6.4,0,0
20210407,0.125,선유,13.7,7.2,9,2.7,0.052,2.5,0,0
20210407,0.125,노량진,13.3,7.3,9.4,2.625,0.05,2.2,0,0
20210407,0.083333333,탄천,16.4,6.9,5.8,7.1,0.085,3.8,0,0
20210407,0.083333333,중랑천,16.7,7.1,5.9,,,4.3,0,0
